msno,city,bd,gender,registered_via,registration_init_time
OgKgG8XyRZ09bnoutuM3a9P8JSSmR4iWWjh65cAD5Uk=,1,0,,7,20110809
OXW/JZkWuKyVvtztTfpkMT5mHKC6sXSegd4085oC/mA=,1,0,,7,20160711
f9/UIZTWogzOXVUrDv7klWX2F1YxxJYKpXAarjQ0mNc=,1,0,,7,20161107
b1dRQjgb/cKyw/GWlNqk8j84swp2d4g8dKHUAD9erUI=,22,32,female,9,20090820
nnKsuB+ZPR07YkBkKTP2uDcNByxSUft+G9rQi3Fl5YE=,1,0,,7,20130730
7zkqDKAslKkaLF/Rgu0JPZiEiPmSBlwqq8M6n+QO90Y=,13,40,male,9,20081106
eyfMJT40o4xOZUbHLK2ZVeb+atS3iHq0xyj+Rc8UpE4=,22,33,male,9,20160514
TicPkB/e1fZPb6HNr7NAdNhudb68mkyRrKs4LYJijo8=,1,0,,7,20160117
ZedMJCYCMBAHWMo/m8SHIALip44ZdCeUovpMVuCEfCc=,1,0,,7,20161202
y8NEDNirD8nLejjIEf7Ol64PJRR1JmEygXn2WFxCk3M=,7,22,male,7,20120224
A8ZTU6/E7+krsBNMraztwqXY9nEmtxRTRusyzF0+L+8=,5,26,male,9,20110427
Ytw+Lu7uEPQe39pGxBa0OgipodhfVPF7V7UsmNz3SAU=,5,0,male,4,20160721
OVsN8n5tQpGuLcOidDiOP3xnGQFF5hKypmVcjANZIrY=,1,0,,4,20160808
XpqG1NNFaKb1x+0bImGu3nZKl1KcCsEkFikH25EeGGM=,22,20,female,9,20150730
VQQKDwirYCquqL+6Pj/W1DAZ52K1nN6ktGeCooOITg8=,5,38,,9,20101225
Po1yjjL1916hRtoTmYYtX1ZAFKYT9O7RADY4CUheTls=,5,16,female,3,20170106
TI6YUFVGUNsE4bXd6y3LUL7fxUOIQwa/9KzzJEzeTtY=,4,30,female,9,20050505
IRb6rzQaDP9CXOh91hmqtwVFk5gj6GEcKKa5Hk1qVgw=,22,31,female,9,20091027
AUvEo1xEUN8V3HuDH9H6jm3bDY/yc8vgg5ymUxk/T5A=,15,42,male,9,20081129
IiknUEQYs9QRyJnhQnHvd1arW0E6NZbUVDHI1g+qBII=,18,18,female,3,20130430
kAU9uS4V1GJhy8mylV6AQ/ebP2dMJiJabVp28hnO/Mg=,1,0,,3,20130605
ce0iu9GQDRZzGhC1NEaTXtzLDUGc0B6pNCEN4Hh8myQ=,12,0,,3,20130913
AIYvISqKe0Zu69cK+MG/Nx1w+FPyKPKNe9DGmH1+3HA=,1,0,,7,20170126
g9Aeah1Mi+wyZC5U09aI1fadDdZ0UaRjGhE+kmgzWzo=,1,0,,7,20131011
Jh526XtZKZUHHX/huNq+XbBZkAOaXuPo/16SPY2AFpE=,4,26,male,9,20110128
StAyae9tnLMm17YL6Gd8c4jecA9EXl7v2iZQss1NAuA=,4,22,male,9,20110403
2PhJf48Do2nEOnF6ME2A7gR7vMcPG3mnZXRF7c9GbXE=,4,37,male,9,20080412
4OoCvZVl0AAJs5IHxdSXTqHMb1PxP/K6jPFULYpiGI8=,1,0,,7,20101012
GR29npGlcwi8cMzSV8F5L7HLfD4vNWUG2vs1r7rZdd4=,22,46,male,9,20070915
ddYMeAeJC/miQkUyr+jlFbMfl/jU8Pgo6Tsbngd76MM=,5,37,male,9,20060514
e3tY57ImUigK+yyYa/vh/lkLC66m/EvW40Y58C2X/Rc=,6,21,male,3,20130719
enPz/JZzhCbrrQRtVreQcUa4Vzv+CJJX85Upl0Y8/5w=,1,0,,7,20160713
F5CeS1bQgsx8W0VV4ved5yZi3hd6AgQTjIbt8xd6THY=,1,0,,7,20160310
Ur1+KoGQM9j/h8KQiOorGxE8QW3lcyyDVBIMVYE8+vI=,9,35,female,7,20151023
q8r1prwBcVDeoxg4cNmY+bbJIDRns3dhN6BID+KJo4w=,1,0,,7,20161117
gasXXvvOHte/en5uGLbblq0XR49ttN8yt6Q0nglPXnI=,1,0,,7,20130507
1ni1YFORMnh7UoSj0Cj2tGTO3gPtJXLRSd6XK5PYC98=,4,28,female,9,20091128
bYF1T9id2ydaA77wZk1gzB1N1EsYdp4kXSLQ4uLFopw=,15,23,male,3,20130101
cSuuNZkUPIQSlk2RM3mzA8WwhRFZ28b4Lz0XrCoKf3g=,13,28,male,9,20040723
6H7gsLKBmQX8SXPmp9INUL2OadnRNngzL+PPXg0+jnw=,1,0,,7,20160303
EdTkj2dUZbkdbBpRpFsSAm/953fXyj+SyiYw+p4NK1E=,15,18,female,3,20120721
/f2WseOLyBIphpVQR+n1bvLJ57IQC9yXE0Ai4o51auA=,1,0,,4,20160915
njk4WFva9TuuQZ9HbDKrmK6HDuzc7A7uRd9QZBIgcyc=,1,0,,7,20161202
7XB5r9o/dk5dY8l42FVI3sDFHCXp5TQSoRuiO2gNb3M=,5,19,female,3,20150124
ggY1+onHh4bJK+s0pwuwhuu90eRMBbLZCHMPPDp9XkI=,4,0,,9,20150704
aB40aMLqenymLznnugmst/tRvMk2wp2WkPHq+5ottkI=,5,21,male,3,20140628
pHM6XZS0Bntd9pLziRX6Fo2KKFDjcWDEHGqw6rqBFiY=,1,0,,7,20160531
tg+begI831LdF+Q0w40hFzCoXtV5n53+6fO16FP7BV4=,4,31,female,3,20161231
mjjkmxENq6gAZDmuDUl/kjJ1V+LGV/MiloE5C/9dW7A=,13,26,male,4,20170123
JMAxlqsu02MbxdXJCTMI6ENxBAHb3jdJtXyHlwWVAQw=,1,0,,13,20170124
mewXNxqniKkUbd9+bx+Wxv6ayfRCT7916TdEcvLfQkI=,13,22,female,9,20100427
GW7wKI9Ba6QqKmXaPsRXS/o9KmKfjwdYjtRFPB6ZGjg=,13,28,male,9,20090513
RwtEwOgSr0X6uTLt5tO4UPyU3FCViPPfMMspjdv+HJI=,6,25,female,9,20091007
EEyMUeIYM5bkG1KOSR5P0Bo+Y1JM+pBwif1rZRDQMuA=,1,0,,7,20151010
gMCvXlIjcp8IY81MUVohzGxnCLCgW5Wn8Y5FJ0/2lDI=,1,0,,7,20120416
hK5mIDR0+kuvQ6HOcJ/tUJqKOhQSulSnGXhrWfd5pOw=,5,39,,9,20110909
RCOwsbsCpE5OLhYgj4bdJB7MgX6A/pSxIoAhJjgykI4=,4,29,,7,20110916
Nw/m5HCAi+WLRPoKO1h8hhCO5ZRhYHbPtwD3rHHmOqE=,1,0,,7,20160317
YO55YCaOUjBjt9bmUdTOHb4FDrfonGRTNLL3kJawP9c=,15,31,female,9,20150218
BkgOlbynrqgnJOG5lXPDOejP60/4DnTDIyZJGBWL4XE=,6,32,male,7,20100623
M1IwwX85A+cxIwqchfg1Spj8a24AI9KFNZ75lm2Jm1E=,22,30,female,9,20140331
dFRH+6NkSdeMejTW7qvm8OvH3MvXSMGNcMJ2B2LQ1ek=,6,27,female,9,20070911
cbAp3HPsD4j99oWunp7rY2jveEUM+oIA1yYSRr4x5cE=,13,38,female,9,20100326
7A/uFtDSPMPZZJKLf5xgAfxkKrXxKgfOz/TSHFuaEP8=,1,0,,7,20130710
lpkzLV1oBfj1MkMhE0TM7sxbj1haUMhrRuIYhZevZZ8=,13,27,female,9,20090731
Z2HY4S0SCMnN5AiOllxlgXst+vZjs+TYSHI8JXQmmEo=,1,0,,13,20161105
5sujXDwxiFdyFT3t746qZnTa5YmQ35ECSdqWDVcPWWE=,13,26,female,4,20151122
SpnLLPwHMuqFs4I+dEVisw/A1SFfHUfUD/k1z7x65rI=,5,29,male,7,20131002
CS1Gsc/mvSYuTig/iMOq/+fnDQovd8YctmUc5/sADU0=,13,28,male,7,20121223
bx3jtWJ1CCnzsxIWiRnJ0WjpF42EYUReAm29fbf9JY0=,1,0,,7,20160330
tj22YShXIwkOiX3v7jnmUz9l+Vfl5IeE+CBB7tuaYDM=,22,22,male,4,20160613
5rBfsPyNsjKCmKVG3ZyoIRFdgRvtSiboucAGnvt2p68=,1,0,,9,20160621
LNeN2TQnAhgo9MOZ5kfLIO5YODptd8HmexuS+BMIVTI=,1,0,,7,20141122
Pe9V1TUcAV3Nd2JuQTy7zJHu0WK+nLqEug9sox7wB1k=,1,0,,9,20150214
YZvqsrBMb2QbOT5q0pNcCeq+w87UhmKzbPb1N/wNY+w=,13,22,female,9,20150306
9GBX2oE6bcLL+ofuGEz5WSDvxYG0gdX+ilOvYqnr5cU=,9,25,male,9,20150306
nMbU9ZT+G89VbN1p/9I7QnR8j3dxOFUamQ+0jM5NA4Y=,1,0,,9,20150312
zgGwPbZ4SVT+iX0uZhyu6TBXpRcg7UpY9GTK4cVkTMs=,1,0,,7,20131114
d0JVORN8LC4nMFoUJlDB+f8K+l+7qszFnbiuTrwAG0g=,22,0,male,3,20131219
PD65imlIqGOAiPPhDYOWhONttdb3nLf2OVuyBJRMvmY=,4,19,female,7,20151130
qIW5Oz8deMoJ96H+IeOKCs/yzLpvpfcTT+RDDendvUc=,5,45,female,9,20070703
T+qKTlJGOe0tfcg+v4TzOkFeCHg/7AFN+ZFnufnGfZY=,1,0,,7,20110123
IeXdPDbbDvYjQPgPMac76uJS7upo59o2GxMIYKJ3cCM=,1,0,,7,20101201
Kw01oBLfR5OMNkSM9e7RIWC1r1M8KS2sbHTurcghW5o=,1,0,,7,20160109
tOGcJeMFSgnGPjk2doVIUmE9MvLNlDAtOmJmMcUuW1Y=,5,32,female,9,20121205
4x4WzFkmXo2GeyAvCsWmNEcoN4cACRPCcq/JsIMGSm0=,1,0,,4,20160319
lfoWWLRBKJgzHWIwl7xFvXe+8bFfyn88OudaGZJG3lI=,13,22,female,3,20121218
U9kxTVR/NmyHlojhjEk+rHZv62K+ZvSLiA91u59mgzs=,1,0,,7,20160222
lVTPc8guHtsMe1/+BuWjscIOp03N/mp2YRVoegOr5SI=,1,19,,7,20140225
umJ1i+TwFTlHWUN/ojRkqR0d0a7WZFaVJ89Z6rcl9FA=,5,0,,3,20130801
VU+AbwGPxSBGHX8R9p/wy/g/ZxmZeyZUQtlOHe1cDbQ=,1,0,,7,20130718
aqbAk1DFP+BUPLkIlGtA/xruAFeTnXvv9teJncLsdgk=,13,21,female,9,20130811
9UdsLFJ+2j4L7ulrIfQ6YaCtnOIAz04j7DUbEFO/wts=,13,54,female,9,20080902
p5Zdsz9JxsoN/aogrS2DeXLZzU+vQg8V+QoWBBJFFTM=,5,18,male,3,20140525
59yvVcug+n5CcY83w+Zo+yLN8pLpI7iZ9S1TV25GY+k=,14,29,male,7,20140610
rnYxlXLJikXAeSt+Vv8M6Mt07B7OYrp4q5sC0kfGBq4=,14,19,female,4,20151204
o/MmH+MxH4JlZTyynkojSpByejikcKodQjmggHIfTNc=,1,0,,4,20160107
VzWrtYktWm0H3GactHx5/QzMuprRhGIYDn8bKGVumaM=,13,37,male,9,20070418
6h02VmidEE+UkEXwzCGcNV0iwuYEBsnWSyZVRqTCIjE=,1,0,,3,20140630
9DSW4UZyzwk7OZv57mUbrT2GfooP+/KcdMVbs31kdyk=,22,27,male,7,20130717
poDsO45/ycsbBPGcHDQM567ivdErL/H6LV3gKNcSr+A=,1,0,,9,20141129
0GRiDbTd5wZPaFzO5CFnSUzZ/96Tbi5cbRzlV4Ts/Q8=,5,20,male,9,20090520
BJfEs9V27SKREEiSEB94PdWU0c9kz5xpe2mEv09nTO0=,17,20,male,9,20090604
KEXa1JifUcGO5Mr6/h6c8TKjV/SCwOZITjngyuDBUDI=,13,35,male,9,20070923
YTDdbfD8MeJRz+h4Z7KOBKO7WWnr1zJIq1Vu4zG0LjI=,13,26,female,3,20140118
agmHJ7it8bL1NUrDxvKe185mD/LV2i2btuWKpTqe+u0=,1,48,male,3,20151226
VGzR2CCjKsNm934aje0OxSET6UVausdWcg7Yspw3ng8=,11,40,female,9,20120118
gEELhI2pD39kJ6t8dsHlH+3+oUMwXtWid2jYtJBiElQ=,5,20,female,3,20140716
BYVAx81MuFd5AMe6O9BTh3o25GcBEMbYgQkmqyVGmuM=,1,0,,7,20151127
FbkEoqPweRsP/9fD+aApTadhrT3xn6E4Obt4seVV57g=,6,38,male,3,20151207
rcTPgEyPTxiFdTUmBy02ljlp75OfNJU4+8iDL3HGyxw=,5,17,female,3,20151209
YQkq4Be6Y43zUs68j2uYmkbQ8HOTvVQmle4sfim1Pyo=,13,19,male,4,20160601
6tRCeg46sSBFCjCPP+FqQK3+QBhXnoMGboxQdqtrVA0=,1,0,,7,20161112
DsqSpS6N0UqWfRawrZW9dh6dRphX6uz4KQo7wMUgntg=,1,0,,7,20161117
ffmIc4d+x02Bg4nDIIa7ICHrdneTJgGrfCnuZVYR4Tg=,8,24,female,9,20061111
j75JzLbAETcVY1VnPg/LhG+Fq9E3tSc8nxO818eIi8E=,13,33,female,9,20070827
YJVe60AinRGp4uXHFnKkZBorjTxJFs63iX6xNAZ3LCk=,1,0,,9,20150116
5dTmnQKhK1Vv19beUY3/iD1w1sgbbU6Cn+9s1XlqYwo=,13,23,male,3,20140308
VhmRXbCy47YLqs3c4lxso0exzrK6yP2LQxAwFA+Fpeg=,1,0,,7,20150711
Ym9eSP+Bbi0mnBCl1iBIkQpf88G+ecB/C7PpSUxICBA=,1,0,,7,20150801
BVBeETw6XScAly9iqySgyHZmtTf/kzwDhTApMV1VONs=,14,23,male,3,20130816
2wuWM/dqAwNWMtSSMG+C9vCshgXtCCuwYGVKcCzlZ1o=,1,0,,3,20130817
98eiV8gGT/KqmyJN3o5jU1UGP90lHJSk4H81JHBWZRU=,8,0,,9,20141125
QYJf7y3xGoR0JFwodQox6nkQwbHzE0hds6rUlxaEuTg=,5,32,male,3,20141202
VCV+1Ll4t0x9bbQLup+6wmMe9IwpzCiTpSIyTPoi0Ew=,13,31,male,9,20070706
AFb1KxCjzrzc1cg3QQRj+vqQaB+78nFrCCwLzSAbMZU=,22,33,male,9,20040820
Ic2uQgBcU8ye+oYf/OVGrk3av2/9HH95gRQRZ+QrfU8=,4,0,female,9,20050112
JNI2BlBvWdIatg2kj8l18F5TZfBEdr/HQbqySuQuvww=,5,35,female,9,20120608
ryMFBIUTT3y06n/f0o2/ZWWi31rkInp3KhMzcOLa3y8=,5,36,female,3,20120626
wrH8emKJZZ3/uwbt1dOifc9n/ZzYG3lhLHdG+jsS4h8=,8,24,male,9,20060304
HDlo6cm2zdpzMWz3KE6IEYMJm+e3rAOeZA7DFcaEV5A=,22,21,male,9,20140714
Vpf1/Xmb38s+335vn7YEJ29nE4+BL+KLtKH1N7S/8hc=,22,20,female,4,20170107
HNbougUMNzzezBeZJJw7HXmjWAypEBPz7zQr/Gk9zfs=,4,22,female,4,20170109
Bx+FNk19HTniteEpdWM6Gj7zoayltxsm/tdCGyuS4Ag=,12,25,male,9,20070712
vQrpADdHpT9GsCSqQCSuPCaA1emR6r5NUYmgqSIM5r8=,13,41,male,9,20061030
rRT/CzljHkf/3VqEGqKMR8Lisf5/Xe6CSXFR56DEraY=,6,24,female,9,20070331
NI1yZde05g83HMHE+EsC35dZhEOXO3xJJEb9ojgJ3VU=,1,0,,9,20131103
hHZR8V3zy1asgBZfN96jbtFtMtFDkKR3Cq4AmRwVc5I=,1,0,,7,20160910
2JbFSFwHsclvhhBz4XQCJ2eQstiWcHzwBv43XwYNMDs=,1,0,,9,20150414
Z1gGP+pZ1vcJd2UmSkdtoV1I/7Oyww/vwzSDE2Tbaew=,1,0,,7,20161124
PgDXKqUJ7v7zdZBoLX3V7RVL9VyNBykQZHzYgVK7wqQ=,1,0,,7,20161203
mvuOgi1htruOSHByeNYeaU9bn/SM1hCbSFWov4q6HcI=,13,39,female,9,20051122
L4Oww473h2VgFwxmGLQHmr62XpXPumqlB/G2HHqCdmU=,1,0,,7,20120114
iWxFziSxktofbQlsCJUO/tBQDhtGkSrn+/p/Vygym8c=,6,28,female,3,20150109
eGUJOe/X3scYzqr5QD01IwboJh2I5eGNj/6l/4E7CP8=,1,0,,7,20151223
hwBeSR6+OWg2gppjlIFxUiCMPGeO6UHP11ZJlftmaDQ=,5,24,male,9,20110730
q7zdPzBPeGb6aE70eZFH1yyvvdYS7qkQnWOVw4ch2pU=,1,0,,7,20140220
cYUAAEZ/aEsDnOGgrg1JZjNcWiCZp8OvbB9w3iceIbM=,15,22,female,7,20120915
Riiyye8MsA4SFdK7tmIfk61QHWqbx6hIa1ct/cPufUs=,5,30,male,3,20120922
yQd3ZMawVYZY/Cu7LhDxdzrMq28eUsTAQSF+uTipJtQ=,6,22,female,4,20151119
oZCsj5YzxnP/v5jeOaF1TmXETpYg+lkGF+ZAGr9UORM=,1,0,,7,20140220
TOdB7dMdyBxkXw+fqD6YNDJa7tcvRMjHthzF7Qltpqo=,1,0,,3,20140204
K1cKfFx3Yt9shu3i7Sr5xLU0ck+L8bZ12d1unWUXzMk=,1,17,male,3,20160605
EjTRRX6i0s+7rwi+JyD6SLO2eJPXA7FYWnGj9Kaepzo=,1,0,,7,20160615
GW2EIck2FnTOoDCnHUSMUIdCBrJ3TXgJ98hWOqCOza4=,5,41,male,9,20161028
/mw0pB3biBgNCOaubQ672BT7yWFYsyw9EhnQ1urtmMw=,4,21,male,9,20131006
cOF9L4geUNsgzrG28owmsidifUhQ14nbWRz4mXnS1wk=,13,29,female,9,20110528
waLDQMmcOu2jLDaV1ddDkgCrB/jl6sD66Xzs0Vqax1Y=,18,36,female,9,20050406
8FtD4MYv9Oj+IheGQzfGvkboWhECvdrlJAUM+AJ7YZc=,4,51,female,9,20110727
KUJikquNJ2gpxjyOCPyuFs/sKA7o6urr8qSjts8GAbo=,18,25,female,3,20120809
EpkHABw024dBPFH5jZ0M09GHLb26UghfcV/jQ72zdpU=,15,0,,9,20150821
Db1oFjRXIi1MdRvxLk5+4Z4lXWwTSZB/Ge0tgS2CVz4=,1,0,,4,20160229
7ro4NvMAh2UN5q2lxYwzKhzbhURZULwY3NScopLbvI0=,5,37,female,9,20140702
5IjJzvN3wD6QdwBTSGwNJ6VvaoYFeBCU+qiuq0SBa/U=,1,0,,9,20141115
E0/Lgqt4EXZ9xZD8YYJ+1ORAwcEj2VJyS2LpoB4q/co=,14,40,male,3,20121202
6BzROEKrFRNH2H0oYmthQ7QDiY+cx93lxewLTiCnKVo=,5,54,male,9,20100329
UWGpU9EBndgzUpcQYPtQ/8Bz/e0hR5D5rawpEGe23uY=,15,25,male,9,20071229
Jmt9S8HJ7nsZBSan1d4eGfjDGcJ4g8T3TLOzSWoa/Fk=,13,0,,7,20130202
T0hs2LkrqdRhmAt2FvG6L6vqocS+Uu2Kpa18JVQca6A=,5,22,male,9,20100812
ZgAt0q6NoW8XMcbrKql5b6EJ6V557Ze4NO2EHajMxuQ=,1,0,,7,20140622
Pd+yKD3za7Jet8Zvg/7dtEscjqlyn//JsV3RObC0MTY=,13,38,male,3,20160102
5nyWdgd9pIrO311Dj312eU/wT+OSbHly75PBa6n2Pxg=,22,45,male,9,20070716
29O9Pq77Ga3FhCcLS5owR1877yyg7nWStk0f6L5mfvU=,13,49,female,9,20070914
7vPiV+exn6u8xct9mm81NH6HJ1NIBrt9a1/atrRwRH4=,1,0,,7,20150711
4n1L62AB6fOA0xgXGkdshvWApgrYLVMM4twa8f4UJMs=,21,26,male,9,20150808
Xq2tYD7BMtdaFV0Wb0avEuiZMz+2Hn848d80y67IjPY=,5,22,female,9,20151125
zpkhJ9WCwQ2xqo8mXMtWHyRzuyxx7aeru7o7XrDI1k0=,5,32,male,3,20160501
yv4M6UQfisbSM73AravkyISFaauG95uSQI9toDR4TtE=,5,17,male,3,20161112
/ufBVndYFXsNsdq1sJB4Y5pficJKk6z3NeoFa9IugO4=,5,0,,9,20150520
E1neb5DgPyDR1fmQ1QxeEMLIWqUjXX3ccFvLYyufxsI=,13,28,female,9,20120906
ukOhhtK7YS+jaOcZ1GFLoq0422amTyS8BlTauHEcPA4=,13,23,female,9,20141009
rQoOVWWRN4a/0ZgXhR2VBWx9t9u/fF7cOUSVWWjnqkA=,1,0,,4,20160807
fA9uJkCCq/uNWpBgD3bckIRohggpf6jqxxdv7ilZK7U=,5,0,female,3,20140724
44sQthw6yjCuwMWpDkMc30RpsCFMLnVDbKufw4xpARs=,1,0,,7,20160524
nujc+EtIpkRuGU8Gg941U6ppIH7mQB+S3vOIWBaDPH4=,8,22,female,9,20151220
pB7qi4mAnYZn1yPEGEcKIVj5AmuVI/WPJ1JZEmgqPXM=,4,27,male,9,20080503
SBTqQD3p6SBZIvl6Z7d8NjVQHR7onfQpJgYpomvpGck=,13,24,male,9,20080531
lTIX8C/n8OAD2Ft+23+/8c1NvQUw7TwjXcfjy/dsYfQ=,1,0,,7,20170114
LJeTgvtD/KeEgENAN1DoiiUi7M5heXcmivFIt7hvKUg=,5,19,female,4,20160714
uUDnGTTAJ7y8AATKrGOYE0hKJUpZIR8MGInfcgjWBRc=,4,16,male,4,20160406
PpidpkKozdJTesL1+gxIE6HDkpOVZlkj6wXNpSh24Dg=,1,0,,7,20160203
Tw2xGQsuenDoLoljBabj7zkhGlqm85NJ0U9nk1t4IzQ=,1,0,,7,20160211
Gk/MFI5AUTIiRPCRe+5E+l8IgFc1WDOt/I7ScKgMmq8=,6,21,male,4,20160304
pqSkowB1EwFGHGCMonaKXcCnJRBzhGIHGL/1nyBT5I0=,1,0,,9,20130105
vHTWAlkWu0IpcElv//CwJ5SlKbubzsusSLUsHrR+nVM=,1,0,,7,20130806
rMd9bEJmPjunuz9AozR+O9Et9mBGLBo9NvIV0iFVg/E=,1,0,,3,20130813
YArFHXEe81+o3rlYO4yzGnRwMuorHdGK1swbWrBvV+w=,17,37,,7,20130905
lMgwl2rfnyDepblDapODhaGDtmHFu69yC2nELO3avv4=,1,0,,7,20150806
Matar5OFI7VplzTeRa9CJ0bbWS1yJwkyo7A0WLVga4I=,18,28,male,9,20070624
dFNjAcnFXR/sVn1pLxh4mYh4mRLP7ITyGnMiVpjWfWk=,4,39,female,9,20070801
o9DuIEnI4qeJR6kxPXB1I0oCGJhiTkj891+ZIkeCcLQ=,5,36,male,3,20140725
qt08IloqsAnNL0+yn30e04CkjMSFVsNjG7CTjjKjvLc=,1,0,,7,20160623
AC6y3hNL50boeo/oy3piV4oDrHmZOaRh4A5e/ETaUG0=,14,24,male,3,20141123
M+crAPvrvE+8mBkxBYA82iRLAJpwqXnO47n+pt64hu4=,6,0,,9,20150625
apevcGcKYwSY2AYrhi5T6PMhDwNHlctv6QFLg9M8hB4=,1,0,,9,20160106
pQdGGm6oz+LGDK1zyT8bI+nSlGdA+r0xIgn6zRkHDgM=,1,0,,4,20161008
HoRuV9z+Z3zVLY5AfOHyP1TqWRZ4wxGl3uIVvH4OT0s=,13,41,female,9,20071228
0wS+YuJGoTWMqgRmjMFfDjrz6cJWr5WpXis78rcqUGA=,1,0,,7,20151001
ZdGGN+dtKO8shkFrpVXL1OaFm8qTjNSo3Gh4eWn60fg=,1,0,,7,20130912
mj1Ew78zf1ExVkQvypGRHj/v9RYeFXwUp4lqa3vPgxY=,9,0,,9,20140824
VwdP3dEFYM9s5VRX5xNiVB39qr1W1lPoTikcySnnqhQ=,1,0,,7,20151222
txRRgOekwn/zioRce18gcI2W5+RlJ0/Cweh+Ffq1ZJc=,15,27,male,3,20130224
O+W7OAQee7lF9rlncJ9ZFmwdte7s4zCn3zA7briak2E=,1,0,,7,20110623
zPCIewdps9IAsPoUs9yaxzZfcs1zAWhJXRtqFZx3xyk=,1,0,,7,20151110
saLnVnWJW3mXN9LppvoM6kfH3u8AJGmydjCULFLwq4Q=,1,0,,9,20150913
kBlrkxkTSViVXs5i6YYj7QfAsdEw2YXLo1b9TqDyfFU=,1,0,,7,20150916
VsvmacItGghtKhkt0u9K3Iy14OxYdyflMnVLq6GmaXc=,1,0,,7,20150803
czcjwVp4AyBrKUCXLf96HCGsAGkCXCbI+jEWsfQeG28=,5,31,female,3,20121127
ADXq2eDlfkJwZp0HS2O3vxIeKWggQJ00Xc8ghaAiT04=,14,28,female,9,20090814
gaLBUxIJ3Cr2XlEqjJD4wAfJBXxuQ4R0yKlGA5z9Q+I=,22,35,male,9,20140720
85GHkRNVp/EDLPAvW8XWZ1wR9A/5RsSsLBNioXe+YeY=,13,24,male,9,20161109
ONEexl+oVScWJfV7ufsRQi2QjNEN3jGIaLj19z+pFHA=,1,0,,7,20161031
IwPnvjMxjE3hWMRsx/1f0DSZMaPCyL4jgUr4AT5I9XI=,13,21,male,9,20121011
15ph1bYJBP0qD0X3TapTETWpqX0JnDjt0R/N6oZmucA=,15,32,male,9,20060821
Cx1E6EPAysnCdG9RnCFin8kmmQyZBq3uyNDy4ArVij8=,1,0,,7,20160114
LKCbWs92ohGiMxRyclItKJv0y9jGkxTBBi8UjkTpPmk=,15,32,female,7,20160114
weulOdMFbx9Vrn3e9NEPFjyfmrzPT+ej91diuHzeBnI=,22,25,male,3,20150825
oqm7wzIBTpwkiwCcqtj0ZLt7lTP2UXXW3X6K1yMmqUk=,14,19,male,9,20150920
3mpCby12WU1JoctRXvsdeWvFtr7C/4B8/pQm8CwpUz0=,1,35,male,3,20150921
niKaDjwvdxgmVKtibZXXQJq5H6wNm/Rg7E+YTXpEifk=,1,0,,7,20151004
1M5baWMoYx8w1QfQmyPTUn3FNasXqfDOJs/VL9t52HM=,6,47,female,9,20131118
f7/krLuAn8hk4w6hkFWTds7+XHKnGEkcy6hKQq/1COM=,22,31,male,4,20151219
8ezYRCRY2M8fBPBRJsptzYZEjb8cPBlx2+gmlrouRYc=,1,0,,9,20150418
j97EIpQqgCk4VTjWwGn3SCEumG936Lq+IaIYzY2Lauc=,6,38,male,3,20150424
rcB10XEq1d5EkABfY7aQNeajQVlLf7eMcF8Wg6QgiQE=,1,0,,7,20131114
PGzauf5RquZVrluIGhXkbrkEXT2io7YYsPe9JKnWVOM=,1,0,,3,20130114
7LbmmJDgxq6hMV66z0+wdke8/qBN7yx1LOmixWqIELc=,22,26,female,4,20160905
nFrJ3cz/nKrn6zLeNUEKR/zyK2VUGRxGMwtn/gdtyFM=,15,32,female,9,20080827
W3MZBrKTljjhf1VjDx19sB2COznGs+TpMVOHc+v2aZY=,22,22,female,3,20140530
OzzebHYCnwDXtCLQgMoeAk1mb5bMD3oPZNFM3VlTsyM=,13,47,male,9,20111009
xOVlHEr7UzbmBcj6O4vp4lwiwmXPsc94vM5OxM917GE=,1,0,,7,20151127
fr5llo/aOGnkmsh7Qljh4WAiHoR31AbbJdSh9lF1ShA=,22,0,,4,20161214
ApXqGWUb1CFbPvRLq43e4YqexDk4vZ9+DnL8IX8bmCE=,22,28,male,7,20110130
x+pAzfKQlwvC/3NlNUnnvdiP6J+XQrRbGwQAUUnwW7I=,1,0,,7,20151023
DezZ5Dhl8I4fXqRfMVI89PW3lcrUzXmsLWIqXwVaoR8=,1,0,,9,20151027
gwRYLB4NwL7hF0j3+qB/QBeVb3mK3piAwBKNki/O/0c=,6,24,female,9,20090421
r4R5I2Pn5bz89w7/07eFmqElrgHHirD7Tu/E26/Df60=,1,0,,7,20160306
whUF9vbM9B43GGs2aoN1Cur4rPNZf0wKW/nzijpuPW4=,1,0,,3,20130821
/saZhiurVwM25wgZAw1ZRoTV4Exh3zv2f70ZW6qG5Os=,1,0,,7,20161110
jHIUADHHri6LpCmP3LZE6tv2DuoP2kX4rcZgLYkDJ/o=,14,34,male,3,20120509
KaVNL/kusSDm6I/r8RMjk2GsbAbRQYiy2u0O9IOyRx0=,12,38,female,9,20040716
7K0aePudyL6hZxoj9XGHYdCQorMqfggL4JjjjnNJ/do=,17,24,male,9,20121021
MDLi80hJY+TYktLlnenepCAsJvQ0euay2UX6e4yh/ks=,15,20,male,9,20150704
0PvPH/5NKaN6nuFKK6xlmUgIKKxrOIf8P+GeFPi0KC8=,15,40,female,9,20140713
hMmNr3yXjCZ9rpqa+n4MJXAk8eOLTIEExVwdhnn7iZ4=,10,22,female,3,20140727
